1383479866,462.2,461.4,461.99,20186.04038893,423.71,462,1384090541
1383479927,462.2,461.41,461.41,20188.17791065,423.71,461.99,1384090602
1383479985,462.2,461.3,461.41,20186.68286964,423.71,462,1384090660
1383480050,462.2,461.3,461.3,20188.38782918,423.71,462,1384090725
1383480108,462.2,461.05,461.3,20187.29278894,423.71,462,1384090783
1383480166,462.2,461.03,461.04,20183.26774926,423.71,462,1384090841
1383480343,462.2,461.03,461.03,20182.77271013,423.71,462,1384091018
1383480411,462.2,461,461.02,20181.94322306,423.71,462,1384091086
1383480471,462.2,461,461,20186.80006018,423.71,462,1384091146
1383480528,462.2,461.4,461.4,20162.19872833,423.71,462,1384091203
1383480592,462.2,461.4,461.39,20160.4993643,423.71,461.4,1384091267
1383480649,462.2,461.39,461,20153.56171487,423.71,461.39,1384091324
1383480767,462.2,461.39,461,20154.46667629,423.71,461.39,1384091442
1383480827,462.2,461,461,20158.49183771,423.71,461.39,1384091502
1383480890,462.2,461.4,461,20158.71538361,423.71,461.4,1384091565
1383480949,462.2,461.4,461,20155.99911166,423.71,461.4,1384091624
1383481008,462.2,461.4,461,20155.66372189,423.71,461.4,1384091683
1383481070,462.2,461,461.4,20150.70426214,423.71,461.99,1384091745
1383481123,462.2,462,461,20150.20921264,423.71,461.99,1384091798
1383481182,462.2,461.31,461.01,20135.65239601,423.71,461.31,1384091857
1383481309,462.2,461.31,460.88,20135.54314136,423.71,461.31,1384091984
1383481375,462.2,460.71,460.71,20130.93314136,423.71,461.87,1384092050
1383481430,462.2,460.7,460.7,20129.71487708,423.71,461.88,1384092105
1383481487,462.2,461.95,460.7,20128.80537858,423.71,461.88,1384092162
1383481551,462.2,461.96,461.89,20106.72989671,423.71,461.96,1384092226
1383481613,462.2,461.96,461.96,19999.07316855,423.71,461.97,1384092288
1383481674,462.2,460.71,460.71,19979.90333811,423.71,461.89,1384092349
1383481732,462.2,460.23,460.23,19978.14240235,423.71,461.89,1384092407
1383481792,462.2,460,460,19978.51181609,423.71,461.89,1384092467
1383481853,462.2,461.89,460,19974.62473243,423.71,461.89,1384092528
1383481910,462.2,459.99,458.52,19961.63419014,423.71,459.99,1384092585
1383481969,462.2,459.99,458.51,19949.93519565,423.71,459.97,1384092644
1383482030,462.2,458.18,458.19,19952.00696648,423.71,459.99,1384092705
1383482095,462.2,458.12,458.12,19943.95867361,423.71,459.99,1384092770
1383482154,462.2,458.07,458.11,19943.26649292,423.71,459.99,1384092829
1383482214,462.2,460,458.06,19932.9298025,423.71,459.99,1384092889
1383482276,462.2,458.01,458.04,19921.6381154,423.71,460.32,1384092951
1383482336,462.2,460.93,458.01,19944.68342998,423.71,460.3,1384093011
1383482394,462.2,460.91,458,19936.04766601,423.71,460.91,1384093069
1383482453,462.2,459.88,457.82,19823.51262292,423.71,459.89,1384093128
1383482510,462.2,457.69,457.81,19811.46101335,423.71,458.8,1384093185
1383482573,462.2,459,457.69,19810.96597092,423.71,458.8,1384093248
1383482635,462.2,457.68,457.69,19793.63080055,423.71,458,1384093310
1383482689,462.2,457.14,457.14,19790.8549095,423.71,457.68,1384093364
1383482757,462.2,457.68,457.13,19790.47390594,423.71,457.68,1384093432
1383482819,462.2,458,457.36,19822.98825395,423.71,458,1384093494
1383482879,462.2,458,457.36,19822.02219368,423.71,458,1384093554
1383482935,462.2,458,457.37,19835.8294466,423.71,458,1384093610
1383482994,462.2,458,457.36,19836.45275308,423.71,458,1384093669
1383483054,462.2,457.13,457.36,19836.05850787,423.71,458,1384093729
1383483114,462.2,457,457,19823.34949778,423.71,458.03,1384093789
1383483174,462.2,457,457,19815.93880975,423.71,458.03,1384093849
1383483232,462.2,458.03,458.02,19812.22880975,423.71,458.03,1384093907
1383483290,462.2,458.87,458.03,19809.33859514,423.71,458.87,1384093965
1383483357,462.2,458.03,458.03,19808.34355051,423.71,458.87,1384094032
1383483412,462.2,459,457.01,19777.56366247,423.71,459,1384094087
1383483477,462.2,459,458.5,19793.42208717,423.71,459,1384094152
1383483524,462.2,459.92,458.46,19766.16809771,423.71,459,1384094199
1383483590,462.2,459.31,459.92,19669.37239113,423.71,460.76,1384094265
1383483650,462.2,459.66,459.31,19672.12819158,423.71,459.66,1384094325
1383483719,462.2,459.67,459.67,19453.91515838,423.71,460.78,1384094394
1383483777,462.2,460.78,460.74,19451.18341504,423.71,460.78,1384094452
1383483836,462.2,460.76,460.74,19441.61708758,423.71,460.76,1384094511
1383483895,462.2,460.77,459.7,19428.62204628,423.71,460.76,1384094570
1383483958,462.2,459.7,459.66,19415.65256022,423.71,459.7,1384094633
1383484017,462.2,459.7,459.66,19403.74601862,423.71,459.7,1384094692
1383484077,462.2,460.79,459.71,19375.25271733,423.71,460.79,1384094752
1383484134,462.2,457.37,457.37,19353.20604503,423.71,458.66,1384094809
1383484192,462.2,455.09,455.09,19294.14589062,423.71,457,1384094867
1383484256,462.2,455.11,455.11,19293.31085032,423.71,457,1384094931
1383484315,462.2,457,456.11,19279.44374183,423.71,457,1384094990
1383484379,462.2,457.15,456.46,19273.59640391,423.71,457.15,1384095054
1383484437,462.2,457.1,456.81,19274.19735295,423.71,457.15,1384095112
1383484494,462.2,453.74,453.72,19276.08726504,423.71,457.16,1384095169
1383484553,462.2,458.74,457.76,19266.55604124,423.71,458.74,1384095228
1383484615,462.2,458.72,458.73,19266.65519516,423.71,459.94,1384095290
1383484676,462.2,459.95,459.94,19238.69296823,423.71,459.95,1384095351
1383484741,462.2,459.94,458.69,19233.65395111,423.71,459.94,1384095416
1383484801,462.2,461,461,19220.23420415,423.71,461.89,1384095476
1383484860,462.2,461,461,19219.13916344,423.71,461.89,1384095535
1383484920,462.2,462,461.89,19128.63095725,423.71,462,1384095595
1383484978,462,462,462,19082.81702932,423.71,462.2,1384095653
1383485038,461.9,461,461,19037.56663226,423.71,461.9,1384095713
1383485098,460.82,460.82,460.82,18985.26041488,423.71,460.92,1384095773
1383485158,460.25,459.94,459.93,18968.74214633,423.71,459.94,1384095833
1383485217,460.25,460.24,460,18962.88893587,423.71,460.24,1384095892
1383485274,460,460,459.92,18960.19883884,423.71,460,1384095949
1383485332,460,459.93,459.97,18955.89883884,423.71,459.99,1384096007
1383485396,460,460,459.92,18954.49101056,423.71,459.99,1384096071
1383485444,460,459.99,459.99,18928.71544648,423.71,460,1384096119
1383485506,460,458.01,458.02,18915.00411508,423.71,459.84,1384096181
1383485576,459.44,459.43,458.01,18730.34549883,423.71,459.42,1384096251
1383485634,459.44,459.44,458,18717.03028352,423.71,459.44,1384096309
1383485693,459.28,458,458,18645.26097063,423.71,459.34,1384096368
1383485759,458.5,458,458,18301.09658261,423.71,458.02,1384096434
1383485819,458.4,458,458,18268.03102965,423.71,458.2,1384096494
1383485869,458.4,458,458,18259.07676864,423.71,458.2,1384096544
1383485936,458.4,457.75,457.75,18235.62771316,423.71,458,1384096611
1383486000,458.38,458.38,458.38,18223.92377148,423.71,458.5,1384096675
1383486060,458.33,457.92,457.92,18188.5831366,423.71,458.33,1384096735
1383486121,458.33,458.33,457.77,18187.14375137,423.71,458.33,1384096796
1383486173,457.75,457.75,457.75,18175.3178242,423.71,457.84,1384096848
1383486235,457.4,457.4,457.4,18147.36519589,423.71,457.5,1384096910
1383486297,456.98,456.98,456.98,18154.74403251,423.71,457,1384096972
1383486355,455.8,455.8,455.67,18084.36916864,423.71,455.8,1384097030
1383486415,455.67,453.65,455,18081.52170389,423.71,455.66,1384097090
1383486469,454.01,454.01,454,17983.79260064,423.71,454.01,1384097144
1383486536,454.01,453.91,453.91,17979.78505055,423.71,454.01,1384097211
1383486588,454.01,452.45,452.45,17973.42250145,423.71,453.91,1384097263
1383486650,453.94,453.91,452.45,17957.85151792,423.71,453.91,1384097325
1383486719,453.94,453.94,452.45,17957.29331761,423.71,453.94,1384097394
1383486766,452,452,452,17942.01201412,423.71,452.08,1384097441
1383486838,450,450,450,18013.91066,423.71,450.01,1384097513
1383486890,450,450,449.99,17407.98721698,423.71,450,1384097565
1383486960,450,450,449.99,17386.71341266,423.71,450,1384097635
1383487012,450,450,449.99,17379.4501276,422.88,450,1384097687
1383487068,449.99,449.99,449.98,17333.50785264,422.08,449.99,1384097743
1383487136,449.99,449.99,449.98,17302.84933089,422.08,449.99,1384097811
1383487189,449.99,449.99,449.98,17298.60604332,422.08,449.99,1384097864
1383487261,449.99,449.98,449.98,17293.88468481,422.06,449.99,1384097936
1383487306,449.99,449.99,449.98,17293.38963687,422.06,449.99,1384097981
1383487373,449.99,449.98,449.98,17273.14226643,422.06,449.99,1384098048
1383487436,449.99,449.99,449.98,17242.93770756,422.05,449.99,1384098111
1383487496,449.99,449.98,449.98,17178.96783216,422.05,449.99,1384098171
1383487558,449.99,449.99,448,17172.63637127,422.05,449.99,1384098233
1383487626,449.99,449.63,449.63,17171.828324,422.05,449.64,1384098301
1383487662,449.99,449.64,449.63,17149.51276073,422.05,449.64,1384098337
1383487736,449.99,449.64,449.49,17137.85709631,422.05,449.63,1384098411
1383487798,449.99,447.52,447.53,16977.67094202,422.05,449.49,1384098473
1383487851,449.99,449.5,447.51,16981.23333475,422.05,449.5,1384098526
1383487917,449.99,449.5,447.51,16980.70793616,422.05,449.5,1384098592
1383487977,449.99,449.5,447.51,16989.20706283,422.05,449.5,1384098652
1383488035,449.99,449.1,447.5,16988.53169556,422.05,449.1,1384098710
1383488083,449.99,447.39,447.5,16986.93664829,422.05,449.1,1384098758
1383488156,449.99,449.21,447.06,16986.94160102,422.05,449.1,1384098831
1383488225,449.99,448.3,447,16988.23323296,422.05,449.21,1384098900
1383488272,449.99,448.3,446.95,16985.19343116,422.05,448.3,1384098947
1383488327,449.99,448.3,446.9,16984.59343116,422.05,448.3,1384099002
1383488391,449.99,448.3,446.9,16983.38438457,422.05,448.3,1384099066
1383488457,449.99,446.9,446.71,16989.07055015,422.05,446.9,1384099132
1383488516,449.99,446.94,446.9,16992.59117817,422.05,448.33,1384099191
1383488560,449.99,447.65,446.94,16992.09615746,422.05,448.33,1384099235
1383488619,449.99,448,447.66,16991.8621787,422.05,448,1384099294
1383488688,449.99,448,447.65,16990.77600674,422.05,448,1384099363
1383488735,449.99,447.06,447.02,16990.36213923,422.05,447.06,1384099410
1383488809,449.99,448.06,448.05,16992.73699235,420.11,448.06,1384099484
1383488836,449.99,449.65,448.33,16992.46099453,420.11,449.5,1384099511
1383488922,449.99,449.47,448.33,17007.98144119,420,449.65,1384099597
1383488973,449.99,449.59,449.47,17038.28878158,420,449.59,1384099648
1383489045,449.99,449.65,449.59,17054.92638544,420,449.65,1384099720
1383489103,449.99,449.47,448.33,17054.45974686,420,449.47,1384099778
1383489167,449.99,449.65,449.47,17054.06266474,420,449.65,1384099842
1383489219,449.99,449.35,448.33,17054.92353574,420,449.35,1384099894
1383489282,449.99,448.4,449.35,17054.90841349,420,449.65,1384099957
1383489344,449.99,449.65,448.4,17054.54670592,420,449.65,1384100019
1383489404,449.99,448.4,448.33,17053.45175215,420,448.4,1384100079
1383489465,449.99,449.07,448.4,17055.59525015,420,449.65,1384100140
1383489522,449.99,449.07,449.07,17055.10020872,420,449.65,1384100197
1383489590,449.99,449.92,449.07,17054.60516762,420,449.65,1384100265
1383489639,449.99,449.65,448.72,17054.22815403,420,449.65,1384100314
1383489703,449.99,449.65,448.73,17049.42700695,420,449.65,1384100378
1383489767,449.99,449.99,449,17046.70359911,420,449.98,1384100442
1383489830,449.99,449.9,449.11,17025.22311411,420,449.99,1384100505
1383489882,449.99,448.75,448.73,17023.64023695,420,448.75,1384100557
1383489946,449.99,449.01,448.75,17023.51183695,420,449.01,1384100621
1383490008,449.99,449.1,449.01,17023.3249639,420,449.1,1384100683
1383490063,449.99,449.1,449.1,17022.92057342,420,449.99,1384100738
1383490123,449.99,449.99,449.1,17034.62553389,420,449.99,1384100798
1383490191,449.99,449.1,449.1,17041.62487214,420,449.99,1384100866
1383490239,449.99,449.1,449.01,17042.46561168,420,449.1,1384100914
1383490308,449.99,449.99,449.11,17042.27479534,420,449.99,1384100983
1383490370,449.99,449.11,449.11,17010.78229122,420,449.98,1384101045
1383490433,449.98,449.98,449.01,16709.33589608,419.63,449.97,1384101108
1383490549,449.5,449.1,449.01,16589.43789284,419.63,449.1,1384101224
1383490609,449.5,449.5,449.01,16588.32784614,419.63,449.1,1384101284
1383490730,449.44,449,449,16559.7272568,419.63,449.43,1384101405
1383490791,449.44,449,449,16560.77548732,419.63,449.43,1384101466
1383490853,449.44,449.44,449.34,16555.70743973,419.63,449.44,1384101528
1383490899,449.1,449.1,449,16542.99496552,419.63,449.1,1384101574
1383490966,449,448.73,448.73,16508.96107211,419.63,449,1384101641
1383491028,448.67,448.67,448.67,16459.19933639,419.63,448.72,1384101703
1383491087,448.67,448.67,448.67,16459.29469014,418.16,448.72,1384101762
1383491149,448.67,448.67,447.06,16486.96890809,417.57,448.67,1384101824
1383491211,448.2,447.05,447.05,16639.35223184,417.57,448.2,1384101886
1383491264,448.2,448.2,447.02,16778.34560867,417.57,448.2,1384101939
1383491328,448,447.01,447.98,16788.91842616,417.57,448,1384102003
1383491385,448,447.98,447,16788.42338002,417.57,447.98,1384102060
1383491439,448,448,447.98,16788.4159355,417.57,448,1384102114
1383491509,447.98,447.97,447.17,16760.68448701,417.57,447.97,1384102184
1383491569,447.98,447.96,447.97,16747.08866322,417.57,447.98,1384102244
1383491625,447.98,445.78,445.78,16745.90352582,417.57,447.98,1384102300
1383491687,447.98,445.74,445.76,16767.28239633,417.57,447.93,1384102362
1383491747,447.98,445.71,445.72,16765.72107983,417.57,447.97,1384102422
1383491809,447.98,446.7,445.71,16697.22603414,417.57,446.7,1384102484
1383491924,447.98,447.98,446.7,16663.58423077,417.57,447.98,1384102599
1383491992,447.98,447.98,446.7,16673.6250843,417.57,447.98,1384102667
1383492053,447.98,446.15,446.15,16661.8373512,417.57,447.9,1384102728
1383492113,447.98,446.15,446.15,16685.90882658,417.57,447.9,1384102788
1383492168,447.98,446.15,446.15,16770.0293435,417.57,447.9,1384102843
1383492230,447.98,446.15,446.15,16776.91408726,417.57,447.9,1384102905
1383492296,447.98,446.15,446.15,16776.41904191,417.57,447.9,1384102971
1383492356,447.98,447.9,446.15,16779.72225374,417.57,447.9,1384103031
1383492414,447.98,446.15,446.16,16774.70739976,417.57,447.89,1384103089
1383492474,447.98,446.15,446.15,16776.45002425,417.57,447.87,1384103149
1383492540,447.98,445.34,445.53,16765.59002795,417.57,447.25,1384103215
1383492596,447.98,447.25,445.34,16765.09498282,417.57,447.25,1384103271
1383492658,447.98,447.25,445.34,16756.37022314,417.57,447.25,1384103333
1383492716,447.98,445.34,445.34,16755.86775211,417.57,447.25,1384103391
1383492778,447.98,447.5,445.34,16755.37270788,417.57,447.5,1384103453
1383492840,447.98,447.43,445.32,16751.61882624,417.57,447.5,1384103515
1383492887,447.98,445.31,445.32,16749.6500885,417.57,447.44,1384103562
1383492957,447.98,447.48,447.48,16748.99204377,417.57,447.49,1384103632
1383493009,447.98,445.29,445.3,16748.41667965,417.57,447.48,1384103684
1383493079,447.98,447.5,445.28,16748.74054075,417.57,447.48,1384103754
1383493128,447.98,445.27,445.26,16748.94369149,417.57,445.27,1384103803
1383493195,447.98,447.85,445.26,16748.44882131,417.57,447.84,1384103870
1383493260,447.98,446,445.25,16768.21031635,417.57,447.86,1384103935
1383493319,447.98,445.15,446,16773.833044,417.57,447.88,1384103994
1383493374,447.98,445.14,445.14,16789.47762877,417.57,447.78,1384104049
